,Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
6674,34234,2017-06-12,2017-06-14,183,USD,Digital Age,1266.35999
6675,34234,2017-06-19,2017-06-22,212,USD,Digital Age,1467.04004
6676,34234,2017-06-26,2017-06-30,219,USD,Digital Age,1515.47998
6677,34234,2017-07-03,2017-07-06,327,USD,Digital Age,2262.84009
6678,34234,2017-07-10,2017-07-14,414,USD,Digital Age,2864.87988
6679,34234,2017-07-17,2017-07-20,426,USD,Digital Age,2947.91992
6680,34234,2017-07-24,2017-07-29,328,USD,Digital Age,2269.76001
6681,34234,2017-07-31,2017-08-03,322,USD,Digital Age,2228.23999
6682,34234,2017-08-08,2017-08-11,239,USD,Digital Age,1653.88
6683,34234,2017-08-14,2017-08-19,297,USD,Digital Age,2055.23999
6684,34234,2017-08-21,2017-08-25,313,USD,Digital Age,2165.95996
6685,34234,2017-08-28,2017-08-31,266,USD,Digital Age,1840.71997
6686,34234,2017-09-04,2017-09-08,161,USD,Digital Age,1114.12
6687,34234,2017-09-11,2017-09-14,181,USD,Digital Age,1252.52002
6688,34234,2017-09-18,2017-09-21,144,USD,Digital Age,996.47998
6689,34234,2017-09-25,2017-09-29,124,USD,Digital Age,858.080017
6690,34234,2017-10-02,2017-10-05,615,USD,Digital Age,4255.7998
6691,34234,2017-10-09,2017-10-13,648,USD,Digital Age,4484.16016
6692,34234,2017-10-16,2017-10-19,635,USD,Digital Age,4394.2002
6693,34234,2017-10-23,2017-10-26,524,USD,Digital Age,3626.08008
6694,34234,2017-10-30,2017-11-02,508,USD,Digital Age,3515.36011
6695,34234,2017-11-06,2017-11-11,531,USD,Digital Age,3674.52002
6696,34234,2017-11-13,2017-11-17,337,USD,Digital Age,2332.04004
6697,34234,2017-11-20,2017-11-22,415,USD,Digital Age,2871.80005
6698,34234,2017-11-27,2017-12-01,375,USD,Digital Age,2595.0
6699,34234,2017-12-04,2017-12-08,66,USD,Digital Age,456.720001
6700,34234,2017-12-11,2017-12-13,63,USD,Digital Age,435.959991
6701,34234,2017-12-19,2017-12-22,50,USD,Digital Age,346.0
6702,34234,2017-12-26,2017-12-29,66,USD,Digital Age,456.720001
6703,34234,2018-01-01,2018-01-07,332,USD,Digital Age,2297.43994
6704,34234,2018-01-08,2018-01-12,294,USD,Digital Age,2034.47998
6705,34234,2018-01-15,2018-01-18,258,USD,Digital Age,1785.35999
6706,34234,2018-01-22,2018-01-26,387,USD,Digital Age,2678.04004
6707,34234,2018-01-29,2018-02-01,280,USD,Digital Age,1937.59998
6708,34234,2018-02-05,2018-02-09,291,USD,Digital Age,2013.71997
6709,34234,2018-02-12,2018-02-16,242,USD,Digital Age,1674.64001
6710,34748,2016-11-17,2016-11-20,34,USD,Digital Age,225.759995
6711,34748,2016-11-22,2016-11-25,48,USD,Digital Age,318.720001
6712,34748,2016-11-29,2016-12-03,39,USD,Digital Age,258.959991
6713,34748,2016-12-05,2016-12-09,36,USD,Digital Age,239.039993
6714,34748,2016-12-13,2016-12-17,32,USD,Digital Age,212.479996
6715,34748,2016-12-19,2016-12-22,27,USD,Digital Age,179.279999
6716,34748,2016-12-27,2016-12-31,29,USD,Digital Age,192.559998
6717,34748,2017-01-03,2017-01-06,69,USD,Digital Age,458.160004
6718,34748,2017-01-09,2017-01-13,80,USD,Digital Age,531.200012
6719,34748,2017-01-16,2017-01-19,56,USD,Digital Age,371.839996
6720,34748,2017-01-23,2017-01-26,87,USD,Digital Age,577.679993
6721,34748,2017-01-31,2017-02-03,77,USD,Digital Age,511.279999
6722,34748,2017-02-06,2017-02-08,151,USD,Digital Age,1002.64001
6723,34748,2017-02-13,2017-02-16,135,USD,Digital Age,896.400024
6724,34748,2017-02-20,2017-02-24,215,USD,Digital Age,1427.59998
6725,34748,2017-02-27,2017-03-03,193,USD,Digital Age,1281.52002
6726,34748,2017-03-09,2017-03-11,81,USD,Digital Age,537.840027
6727,34748,2017-03-14,2017-03-17,84,USD,Digital Age,557.76001
6728,34748,2017-03-20,2017-03-24,90,USD,Digital Age,597.599976
6729,34748,2017-03-27,2017-03-30,105,USD,Digital Age,697.200012
6730,34748,2017-04-05,2017-04-07,46,USD,Digital Age,305.440002
6731,34748,2017-04-10,2017-04-14,54,USD,Digital Age,358.559998
6732,34748,2017-04-18,2017-04-21,44,USD,Digital Age,292.160004
6733,34748,2017-04-26,2017-04-30,64,USD,Digital Age,424.959991
6734,34748,2017-05-01,2017-05-04,146,USD,Digital Age,969.440002
6735,34748,2017-05-08,2017-05-10,111,USD,Digital Age,737.039978
6736,34748,2017-05-15,2017-05-17,128,USD,Digital Age,849.919983
6737,34748,2017-05-23,2017-05-26,95,USD,Digital Age,630.799988
6738,34748,2017-05-29,2017-06-03,125,USD,Digital Age,830.0
6739,34748,2017-06-05,2017-06-09,199,USD,Digital Age,1321.35999
6740,34748,2017-06-12,2017-06-16,221,USD,Digital Age,1467.43994
6741,34748,2017-06-19,2017-06-22,190,USD,Digital Age,1261.59998
6742,34748,2017-06-26,2017-06-29,160,USD,Digital Age,1062.40002
6743,34748,2017-07-06,2017-07-08,178,USD,Digital Age,1181.92004
6744,34748,2017-07-10,2017-07-14,192,USD,Digital Age,1274.88
6745,34748,2017-07-17,2017-07-21,186,USD,Digital Age,1235.04004
6746,34748,2017-07-24,2017-07-28,169,USD,Digital Age,1122.16003
6747,34748,2017-07-31,2017-08-04,136,USD,Digital Age,903.039978
6748,34748,2017-08-07,2017-08-12,168,USD,Digital Age,1115.52002
6749,34748,2017-08-14,2017-08-18,150,USD,Digital Age,996.0
6750,34748,2017-08-21,2017-08-24,239,USD,Digital Age,1586.95996
6751,34748,2017-08-28,2017-09-01,238,USD,Digital Age,1580.31995
6752,34748,2017-09-04,2017-09-07,95,USD,Digital Age,630.799988
6753,34748,2017-09-11,2017-09-16,101,USD,Digital Age,670.640015
6754,34748,2017-09-18,2017-09-22,92,USD,Digital Age,610.880005
6755,34748,2017-09-25,2017-09-28,83,USD,Digital Age,551.119995
6756,34748,2017-10-02,2017-10-07,149,USD,Digital Age,989.359985
6757,34748,2017-10-09,2017-10-13,141,USD,Digital Age,936.23999
6758,34748,2017-10-16,2017-10-20,158,USD,Digital Age,1049.12
6759,34748,2017-10-23,2017-10-27,135,USD,Digital Age,896.400024
6760,34748,2017-10-30,2017-11-02,115,USD,Digital Age,763.599976
6761,34748,2017-11-06,2017-11-10,235,USD,Digital Age,1560.40002
6762,34748,2017-11-13,2017-11-16,247,USD,Digital Age,1640.07996
6763,34748,2017-11-20,2017-11-22,248,USD,Digital Age,1646.71997
6764,34748,2017-11-27,2017-12-01,308,USD,Digital Age,2045.12
6765,34748,2017-12-04,2017-12-06,144,USD,Digital Age,956.159973
6766,34748,2017-12-11,2017-12-14,154,USD,Digital Age,1022.56
6767,34748,2017-12-18,2017-12-21,201,USD,Digital Age,1334.64001
6768,34748,2017-12-25,2017-12-28,137,USD,Digital Age,909.679993
6769,34748,2018-01-01,2018-01-05,685,USD,Digital Age,4548.3999
6770,34748,2018-01-08,2018-01-11,507,USD,Digital Age,3366.47998
6771,34748,2018-01-15,2018-01-18,439,USD,Digital Age,2914.95996
6772,34748,2018-01-22,2018-01-26,621,USD,Digital Age,4123.43994
6773,34748,2018-01-29,2018-02-02,672,USD,Digital Age,4462.08008
6774,34748,2018-02-05,2018-02-08,216,USD,Digital Age,1434.23999
6775,34748,2018-02-12,2018-02-16,221,USD,Digital Age,1467.43994
6776,41437,2016-11-22,2016-11-28,39,USD,Computer & Co,291.329987
6777,41437,2016-11-29,2016-12-08,48,USD,Computer & Co,358.559998
6778,41437,2016-12-05,2016-12-12,29,USD,Computer & Co,216.630005
6779,41437,2016-12-12,2016-12-19,33,USD,Computer & Co,246.509995
6780,41437,2016-12-22,2016-12-30,35,USD,Computer & Co,261.450012
6781,41437,2016-12-28,2017-01-04,31,USD,Computer & Co,231.570007
6782,41437,2017-01-04,2017-01-11,20,USD,Computer & Co,149.399994
6783,41437,2017-01-09,2017-01-17,16,USD,Computer & Co,119.519997
6784,41437,2017-01-16,2017-01-25,23,USD,Computer & Co,171.809998
6785,41437,2017-01-23,2017-01-29,18,USD,Computer & Co,134.460007
6786,41437,2017-01-31,2017-02-10,24,USD,Computer & Co,179.279999
6787,41437,2017-02-07,2017-02-14,31,USD,Computer & Co,231.570007
6788,41437,2017-02-13,2017-02-23,25,USD,Computer & Co,186.75
6789,41437,2017-02-21,2017-02-28,38,USD,Computer & Co,283.859985
6790,41437,2017-03-02,2017-03-10,25,USD,Computer & Co,186.75
6791,41437,2017-03-06,2017-03-14,20,USD,Computer & Co,149.399994
6792,41437,2017-03-13,2017-03-19,23,USD,Computer & Co,171.809998
6793,41437,2017-03-22,2017-03-29,22,USD,Computer & Co,164.339996
6794,41437,2017-03-27,2017-04-06,32,USD,Computer & Co,239.039993
6795,41437,2017-04-04,2017-04-15,19,USD,Computer & Co,141.929993
6796,41437,2017-04-17,2017-04-23,27,USD,Computer & Co,201.690002
6797,41437,2017-04-24,2017-04-30,25,USD,Computer & Co,186.75
6798,41437,2017-05-02,2017-05-09,19,USD,Computer & Co,141.929993
6799,41437,2017-05-09,2017-05-15,20,USD,Computer & Co,149.399994
6800,41437,2017-05-16,2017-05-23,24,USD,Computer & Co,179.279999
6801,41437,2017-05-23,2017-05-28,16,USD,Computer & Co,119.519997
6802,41437,2017-05-29,2017-06-06,22,USD,Computer & Co,164.339996
6803,41437,2017-06-05,2017-06-11,46,USD,Computer & Co,343.619995
6804,41437,2017-06-12,2017-06-24,59,USD,Computer & Co,440.730011
6805,41437,2017-06-19,2017-06-30,55,USD,Computer & Co,410.850006
6806,41437,2017-06-26,2017-07-03,54,USD,Computer & Co,403.380005
6807,41437,2017-07-07,2017-07-18,3,USD,Computer & Co,22.4099998
6808,41437,2017-07-12,2017-07-20,2,USD,Computer & Co,14.9399996
6809,41437,2017-07-17,2017-07-26,3,USD,Computer & Co,22.4099998
6810,41437,2017-07-24,2017-08-02,2,USD,Computer & Co,14.9399996
6811,41437,2017-08-02,2017-08-10,32,USD,Computer & Co,239.039993
6812,41437,2017-08-10,2017-08-17,21,USD,Computer & Co,156.869995
6813,41437,2017-08-15,2017-08-22,28,USD,Computer & Co,209.160004
6814,41437,2017-08-21,2017-08-31,20,USD,Computer & Co,149.399994
6815,41437,2017-08-28,2017-09-05,31,USD,Computer & Co,231.570007
6816,41437,2017-09-05,2017-09-13,38,USD,Computer & Co,283.859985
6817,41437,2017-09-11,2017-09-19,34,USD,Computer & Co,253.979996
6818,41437,2017-09-18,2017-09-27,45,USD,Computer & Co,336.149994
6819,41437,2017-09-25,2017-10-03,38,USD,Computer & Co,283.859985
6820,41437,2017-10-02,2017-10-14,58,USD,Computer & Co,433.26001
6821,41437,2017-10-09,2017-10-18,56,USD,Computer & Co,418.320007
6822,41437,2017-10-16,2017-10-22,55,USD,Computer & Co,410.850006
6823,41437,2017-10-23,2017-10-29,74,USD,Computer & Co,552.780029
6824,41437,2017-10-30,2017-11-08,85,USD,Computer & Co,634.950012
6825,41437,2017-11-06,2017-11-12,51,USD,Computer & Co,380.970001
6826,41437,2017-11-13,2017-11-22,51,USD,Computer & Co,380.970001
6827,41437,2017-11-20,2017-11-28,65,USD,Computer & Co,485.549988
6828,41437,2017-11-27,2017-12-02,45,USD,Computer & Co,336.149994
6829,41437,2017-12-05,2017-12-12,19,USD,Computer & Co,141.929993
6830,41437,2017-12-11,2017-12-19,21,USD,Computer & Co,156.869995
6831,41437,2017-12-18,2017-12-25,30,USD,Computer & Co,224.100006
6832,41437,2017-12-25,2018-01-01,29,USD,Computer & Co,216.630005
6833,41437,2018-01-01,2018-01-09,42,USD,Computer & Co,313.73999
6834,41437,2018-01-08,2018-01-14,65,USD,Computer & Co,485.549988
6835,41437,2018-01-15,2018-01-22,46,USD,Computer & Co,343.619995
6836,41437,2018-01-22,2018-01-27,62,USD,Computer & Co,463.140015
6837,41437,2018-01-29,2018-02-02,49,USD,Computer & Co,366.029999
6838,41437,2018-02-05,2018-02-13,29,USD,Computer & Co,216.630005
6839,41437,2018-02-13,2018-02-20,41,USD,Computer & Co,306.269989
6840,4244,2013-01-09,2013-01-18,10,USD,Computer & Co,80.0
6841,4244,2013-01-15,2013-01-24,8,USD,Computer & Co,64.0
6842,4244,2013-01-21,2013-01-30,10,USD,Computer & Co,80.0
6843,4244,2013-02-04,2013-02-10,13,USD,Computer & Co,104.0
6844,4244,2013-02-13,2013-02-21,10,USD,Computer & Co,80.0
6845,4244,2013-02-19,2013-02-26,12,USD,Computer & Co,96.0
6846,4244,2013-02-25,2013-03-05,11,USD,Computer & Co,88.0
6847,4244,2013-03-05,2013-03-11,21,USD,Computer & Co,168.0
6848,4244,2013-03-11,2013-03-17,21,USD,Computer & Co,168.0
6849,4244,2013-03-20,2013-03-27,16,USD,Computer & Co,128.0
6850,4244,2013-03-25,2013-04-01,16,USD,Computer & Co,128.0
6851,4244,2013-04-02,2013-04-10,16,USD,Computer & Co,128.0
6852,4244,2013-04-09,2013-04-17,17,USD,Computer & Co,136.0
6853,4244,2013-04-15,2013-04-24,15,USD,Computer & Co,120.0
6854,4244,2013-04-23,2013-05-02,15,USD,Computer & Co,120.0
6855,4244,2013-05-02,2013-05-11,27,USD,Computer & Co,216.0
6856,4244,2013-05-06,2013-05-14,28,USD,Computer & Co,224.0
6857,4244,2013-05-13,2013-05-21,34,USD,Computer & Co,272.0
6858,4244,2013-05-23,2013-06-01,26,USD,Computer & Co,208.0
6859,4244,2013-05-27,2013-06-02,35,USD,Computer & Co,280.0
6860,4244,2013-06-05,2013-06-13,9,USD,Computer & Co,72.0
6861,4244,2013-06-13,2013-06-19,7,USD,Computer & Co,56.0
6862,4244,2013-06-17,2013-06-21,9,USD,Computer & Co,72.0
6863,4244,2013-06-27,2013-07-06,6,USD,Computer & Co,48.0
6864,4244,2013-07-03,2013-07-11,26,USD,Computer & Co,208.0
6865,4244,2013-07-09,2013-07-15,24,USD,Computer & Co,192.0
6866,4244,2013-07-15,2013-07-28,23,USD,Computer & Co,184.0
6867,4244,2013-07-23,2013-07-30,24,USD,Computer & Co,192.0
6868,4244,2013-08-13,2013-08-17,14,USD,Computer & Co,112.0
6869,4244,2013-08-20,2013-08-26,15,USD,Computer & Co,120.0
6870,4244,2013-08-26,2013-09-01,12,USD,Computer & Co,96.0
6871,4244,2013-09-03,2013-09-12,22,USD,Computer & Co,176.0
6872,4244,2013-09-09,2013-09-14,16,USD,Computer & Co,128.0
6873,4244,2013-09-16,2013-09-22,19,USD,Computer & Co,152.0
6874,4244,2013-09-24,2013-10-02,20,USD,Computer & Co,160.0
6875,4244,2013-09-30,2013-10-08,17,USD,Computer & Co,136.0
6876,4244,2013-10-11,2013-10-21,16,USD,Computer & Co,128.0
6877,4244,2013-10-24,2013-11-01,11,USD,Computer & Co,88.0
6878,4244,2013-10-29,2013-11-06,10,USD,Computer & Co,80.0
6879,4244,2013-11-04,2013-11-12,17,USD,Computer & Co,136.0
6880,4244,2013-11-15,2013-11-24,14,USD,Computer & Co,112.0
6881,4244,2013-11-22,2013-11-29,13,USD,Computer & Co,104.0
6882,4244,2013-11-27,2013-12-07,16,USD,Computer & Co,128.0
6883,4244,2013-12-02,2013-12-09,14,USD,Computer & Co,112.0
6884,4244,2013-12-10,2013-12-14,10,USD,Computer & Co,80.0
6885,4244,2013-12-17,2013-12-24,10,USD,Computer & Co,80.0
6886,4244,2013-12-26,2014-01-04,11,USD,Computer & Co,88.0
6887,4244,2013-12-31,2014-01-07,13,USD,Computer & Co,104.0
6888,4244,2014-01-07,2014-01-18,22,USD,Computer & Co,176.0
6889,4244,2014-01-13,2014-01-21,20,USD,Computer & Co,160.0
6890,4244,2014-01-20,2014-01-27,29,USD,Computer & Co,232.0
6891,4244,2014-01-27,2014-02-04,30,USD,Computer & Co,240.0
6892,4244,2014-02-03,2014-02-13,18,USD,Computer & Co,144.0
6893,4244,2014-02-12,2014-02-19,16,USD,Computer & Co,128.0
6894,4244,2014-02-18,2014-02-22,13,USD,Computer & Co,104.0
6895,4244,2014-02-24,2014-03-06,12,USD,Computer & Co,96.0
6896,4244,2014-03-03,2014-03-09,24,USD,Computer & Co,192.0
6897,4244,2014-03-13,2014-03-21,30,USD,Computer & Co,240.0
6898,4244,2014-03-18,2014-03-29,26,USD,Computer & Co,208.0
6899,4244,2014-03-24,2014-03-30,24,USD,Computer & Co,192.0
6900,4244,2014-03-31,2014-04-04,30,USD,Computer & Co,240.0
6901,4244,2014-04-07,2014-04-18,25,USD,Computer & Co,200.0
6902,4244,2014-04-21,2014-04-26,27,USD,Computer & Co,216.0
6903,4244,2014-04-28,2014-05-07,27,USD,Computer & Co,216.0
6904,4244,2014-05-05,2014-05-14,33,USD,Computer & Co,264.0
6905,4244,2014-05-12,2014-05-22,22,USD,Computer & Co,176.0
6906,4244,2014-05-20,2014-05-27,30,USD,Computer & Co,240.0
6907,4244,2014-05-29,2014-06-02,22,USD,Computer & Co,176.0
6908,4244,2014-06-02,2014-06-08,16,USD,Computer & Co,128.0
6909,4244,2014-06-11,2014-06-16,18,USD,Computer & Co,144.0
6910,4244,2014-06-16,2014-06-22,15,USD,Computer & Co,120.0
6911,4244,2014-06-24,2014-07-01,14,USD,Computer & Co,112.0
6912,4244,2014-07-03,2014-07-10,11,USD,Computer & Co,88.0
6913,4244,2014-07-11,2014-07-20,16,USD,Computer & Co,128.0
6914,4244,2014-07-14,2014-07-23,12,USD,Computer & Co,96.0
6915,4244,2014-07-22,2014-07-27,13,USD,Computer & Co,104.0
6916,4244,2014-07-28,2014-08-07,13,USD,Computer & Co,104.0
6917,4244,2014-08-06,2014-08-12,40,USD,Computer & Co,320.0
6918,4244,2014-08-12,2014-08-19,27,USD,Computer & Co,216.0
6919,4244,2014-08-18,2014-08-23,39,USD,Computer & Co,312.0
6920,4244,2014-08-25,2014-09-02,39,USD,Computer & Co,312.0
6921,4244,2014-09-04,2014-09-16,10,USD,Computer & Co,80.0
6922,4244,2014-09-18,2014-09-27,11,USD,Computer & Co,88.0
6923,4244,2014-09-29,2014-10-06,12,USD,Computer & Co,96.0
6924,4244,2014-10-08,2014-10-16,29,USD,Computer & Co,232.0
6925,4244,2014-10-14,2014-10-21,21,USD,Computer & Co,168.0
6926,4244,2014-10-20,2014-10-29,20,USD,Computer & Co,160.0
6927,4244,2014-10-27,2014-11-04,27,USD,Computer & Co,216.0
6928,4244,2014-11-05,2014-11-13,39,USD,Computer & Co,312.0
6929,4244,2014-11-10,2014-11-19,38,USD,Computer & Co,304.0
6930,4244,2014-11-17,2014-11-27,41,USD,Computer & Co,328.0
6931,4244,2014-11-25,2014-11-30,35,USD,Computer & Co,280.0
6932,4244,2014-12-03,2014-12-06,27,USD,Computer & Co,216.0
6933,4244,2014-12-08,2014-12-13,23,USD,Computer & Co,184.0
6934,4244,2014-12-15,2014-12-19,36,USD,Computer & Co,288.0
6935,4244,2014-12-23,2014-12-29,30,USD,Computer & Co,240.0
6936,4244,2014-12-29,2015-01-06,24,USD,Computer & Co,192.0
6937,4244,2015-01-07,2015-01-15,20,USD,Computer & Co,160.0
6938,4244,2015-01-13,2015-01-21,24,USD,Computer & Co,192.0
6939,4244,2015-01-20,2015-01-28,17,USD,Computer & Co,136.0
6940,4244,2015-01-28,2015-02-06,20,USD,Computer & Co,160.0
6941,4244,2015-02-03,2015-02-10,26,USD,Computer & Co,208.0
6942,4244,2015-02-09,2015-02-16,28,USD,Computer & Co,224.0
6943,4244,2015-02-16,2015-02-24,18,USD,Computer & Co,144.0
6944,4244,2015-02-23,2015-03-02,27,USD,Computer & Co,216.0
6945,4244,2015-03-02,2015-03-09,35,USD,Computer & Co,280.0
6946,4244,2015-03-09,2015-03-17,29,USD,Computer & Co,232.0
6947,4244,2015-03-17,2015-03-25,34,USD,Computer & Co,272.0
6948,4244,2015-03-25,2015-04-04,35,USD,Computer & Co,280.0
6949,4244,2015-03-30,2015-04-05,24,USD,Computer & Co,192.0
6950,4244,2015-04-06,2015-04-13,31,USD,Computer & Co,248.0
6951,4244,2015-04-14,2015-04-21,33,USD,Computer & Co,264.0
6952,4244,2015-04-21,2015-04-28,26,USD,Computer & Co,208.0
6953,4244,2015-04-27,2015-05-04,33,USD,Computer & Co,264.0
6954,4244,2015-05-04,2015-05-10,21,USD,Computer & Co,168.0
6955,4244,2015-05-11,2015-05-17,28,USD,Computer & Co,224.0
6956,4244,2015-05-19,2015-05-23,19,USD,Computer & Co,152.0
6957,4244,2015-05-25,2015-06-01,21,USD,Computer & Co,168.0
6958,4244,2015-06-01,2015-06-07,26,USD,Computer & Co,208.0
6959,4244,2015-06-08,2015-06-16,23,USD,Computer & Co,184.0
6960,4244,2015-06-15,2015-06-24,24,USD,Computer & Co,192.0
6961,4244,2015-06-24,2015-07-04,18,USD,Computer & Co,144.0
6962,4244,2015-06-30,2015-07-08,27,USD,Computer & Co,216.0
6963,4244,2015-07-13,2015-07-18,20,USD,Computer & Co,160.0
6964,4244,2015-07-20,2015-07-26,22,USD,Computer & Co,176.0
6965,4244,2015-07-27,2015-08-03,15,USD,Computer & Co,120.0
6966,4244,2015-08-04,2015-08-11,42,USD,Computer & Co,336.0
6967,4244,2015-08-10,2015-08-16,42,USD,Computer & Co,336.0
6968,4244,2015-08-17,2015-08-23,49,USD,Computer & Co,392.0
6969,4244,2015-08-24,2015-09-03,42,USD,Computer & Co,336.0
6970,4244,2015-08-31,2015-09-07,48,USD,Computer & Co,384.0
6971,4244,2015-09-08,2015-09-17,31,USD,Computer & Co,248.0
6972,4244,2015-09-21,2015-10-02,35,USD,Computer & Co,280.0
6973,4244,2015-09-28,2015-10-07,30,USD,Computer & Co,240.0
6974,4244,2015-10-05,2015-10-12,34,USD,Computer & Co,272.0
6975,4244,2015-10-14,2015-10-22,21,USD,Computer & Co,168.0
6976,4244,2015-10-23,2015-11-01,25,USD,Computer & Co,200.0
6977,4244,2015-10-26,2015-11-03,33,USD,Computer & Co,264.0
6978,4244,2015-11-04,2015-11-09,26,USD,Computer & Co,208.0
6979,4244,2015-11-09,2015-11-17,27,USD,Computer & Co,216.0
6980,4244,2015-11-16,2015-11-25,24,USD,Computer & Co,192.0
6981,4244,2015-11-23,2015-12-03,26,USD,Computer & Co,208.0
6982,4244,2015-11-30,2015-12-06,25,USD,Computer & Co,200.0
6983,4244,2015-12-07,2015-12-13,27,USD,Computer & Co,216.0
6984,4244,2015-12-14,2015-12-21,23,USD,Computer & Co,184.0
6985,4244,2015-12-22,2015-12-28,20,USD,Computer & Co,160.0
6986,4244,2015-12-29,2016-01-05,19,USD,Computer & Co,152.0
6987,4244,2016-01-04,2016-01-12,40,USD,Computer & Co,320.0
6988,4244,2016-01-11,2016-01-18,32,USD,Computer & Co,256.0
6989,4244,2016-01-18,2016-01-27,29,USD,Computer & Co,232.0
6990,4244,2016-01-25,2016-01-31,42,USD,Computer & Co,336.0
6991,4244,2016-02-02,2016-02-08,19,USD,Computer & Co,152.0
6992,4244,2016-02-09,2016-02-16,26,USD,Computer & Co,208.0
6993,4244,2016-02-17,2016-02-23,29,USD,Computer & Co,232.0
6994,4244,2016-02-22,2016-02-29,18,USD,Computer & Co,144.0
6995,4244,2016-02-29,2016-03-06,28,USD,Computer & Co,224.0
6996,4244,2016-03-07,2016-03-16,44,USD,Computer & Co,352.0
6997,4244,2016-03-14,2016-03-20,53,USD,Computer & Co,424.0
6998,4244,2016-03-21,2016-03-28,48,USD,Computer & Co,384.0
6999,4244,2016-03-28,2016-04-05,59,USD,Computer & Co,472.0
7000,4244,2016-04-04,2016-04-11,42,USD,Computer & Co,336.0
7001,4244,2016-04-11,2016-04-19,39,USD,Computer & Co,312.0
7002,4244,2016-04-20,2016-04-29,40,USD,Computer & Co,320.0
7003,4244,2016-04-26,2016-05-02,37,USD,Computer & Co,296.0
7004,4244,2016-05-02,2016-05-11,30,USD,Computer & Co,240.0
7005,4244,2016-05-09,2016-05-17,29,USD,Computer & Co,232.0
7006,4244,2016-05-16,2016-05-20,33,USD,Computer & Co,264.0
7007,4244,2016-05-24,2016-06-02,24,USD,Computer & Co,192.0
7008,4244,2016-05-30,2016-06-07,30,USD,Computer & Co,240.0
7009,4244,2016-06-06,2016-06-12,30,USD,Computer & Co,240.0
7010,4244,2016-06-13,2016-06-19,34,USD,Computer & Co,272.0
7011,4244,2016-06-20,2016-06-28,39,USD,Computer & Co,312.0
7012,4244,2016-06-28,2016-07-02,32,USD,Computer & Co,256.0
7013,4244,2016-07-04,2016-07-10,34,USD,Computer & Co,272.0
7014,4244,2016-07-11,2016-07-17,33,USD,Computer & Co,264.0
7015,4244,2016-07-18,2016-07-26,39,USD,Computer & Co,312.0
7016,4244,2016-07-25,2016-08-02,29,USD,Computer & Co,232.0
7017,4244,2016-08-04,2016-08-10,18,USD,Computer & Co,144.0
7018,4244,2016-08-08,2016-08-17,27,USD,Computer & Co,216.0
7019,4244,2016-08-17,2016-08-23,22,USD,Computer & Co,176.0
7020,4244,2016-08-22,2016-09-02,26,USD,Computer & Co,208.0
7021,4244,2016-08-29,2016-09-06,24,USD,Computer & Co,192.0
7022,4244,2016-09-06,2016-09-14,53,USD,Computer & Co,424.0
7023,4244,2016-09-12,2016-09-23,44,USD,Computer & Co,352.0
7024,4244,2016-09-21,2016-09-29,36,USD,Computer & Co,288.0
7025,4244,2016-09-26,2016-10-01,37,USD,Computer & Co,296.0
7026,4244,2016-10-04,2016-10-15,20,USD,Computer & Co,160.0
7027,4244,2016-10-10,2016-10-18,14,USD,Computer & Co,112.0
7028,4244,2016-10-26,2016-11-03,22,USD,Computer & Co,176.0
7029,4244,2016-11-01,2016-11-08,46,USD,Computer & Co,368.0
7030,4244,2016-11-07,2016-11-14,41,USD,Computer & Co,328.0
7031,4244,2016-11-15,2016-11-24,34,USD,Computer & Co,272.0
7032,4244,2016-11-22,2016-12-01,47,USD,Computer & Co,376.0
7033,4244,2016-11-29,2016-12-07,47,USD,Computer & Co,376.0
7034,4244,2016-12-05,2016-12-12,25,USD,Computer & Co,200.0
7035,4244,2016-12-12,2016-12-18,25,USD,Computer & Co,200.0
7036,4244,2016-12-22,2016-12-29,21,USD,Computer & Co,168.0
7037,4244,2016-12-28,2017-01-07,23,USD,Computer & Co,184.0
7038,4244,2017-01-04,2017-01-10,27,USD,Computer & Co,216.0
7039,4244,2017-01-10,2017-01-18,34,USD,Computer & Co,272.0
7040,4244,2017-01-16,2017-01-23,23,USD,Computer & Co,184.0
7041,4244,2017-01-23,2017-02-01,30,USD,Computer & Co,240.0
7042,4244,2017-01-30,2017-02-10,25,USD,Computer & Co,200.0
7043,4244,2017-02-09,2017-02-15,57,USD,Computer & Co,456.0
7044,4244,2017-02-13,2017-02-19,44,USD,Computer & Co,352.0
7045,4244,2017-02-21,2017-03-02,51,USD,Computer & Co,408.0
7046,4244,2017-02-28,2017-03-05,39,USD,Computer & Co,312.0
7047,4244,2017-03-06,2017-03-15,22,USD,Computer & Co,176.0
7048,4244,2017-03-14,2017-03-23,27,USD,Computer & Co,216.0
7049,4244,2017-03-22,2017-03-28,18,USD,Computer & Co,144.0
7050,4244,2017-03-27,2017-04-06,24,USD,Computer & Co,192.0
7051,4244,2017-04-03,2017-04-11,24,USD,Computer & Co,192.0
7052,4244,2017-04-10,2017-04-15,18,USD,Computer & Co,144.0
7053,4244,2017-04-17,2017-04-23,29,USD,Computer & Co,232.0
7054,4244,2017-04-24,2017-05-02,28,USD,Computer & Co,224.0
7055,4244,2017-05-02,2017-05-08,37,USD,Computer & Co,296.0
7056,4244,2017-05-10,2017-05-18,28,USD,Computer & Co,224.0
7057,4244,2017-05-16,2017-05-24,31,USD,Computer & Co,248.0
